drawId,winningNumbers,joker,winners,jackpot,distributed,columns
1146,"[26, 14, 5, 17, 10]",12,0,2421693.36,578306.64,5812127
1147,"[13, 24, 43, 36, 26]",15,0,2325962.42,674037.58,6774247
1148,"[23, 42, 29, 2, 44]",2,0,2772806.04,727193.96,7308482
1149,"[11, 28, 44, 25, 4]",14,0,3287787.46,712212.54,7157915
1150,"[18, 3, 4, 27, 34]",6,1,3787471.25,712528.75,7161093
1151,"[11, 28, 26, 27, 2]",5,1,197303.7,402696.3,4047199
1152,"[16, 44, 32, 21, 7]",11,0,165291.66,434708.34,4368928
1153,"[13, 11, 9, 45, 8]",9,0,434708.34,397090.07,3990855
1154,"[7, 29, 37, 25, 31]",8,1,831798.41,463334.19,4656625
1155,"[26, 18, 28, 2, 17]",4,0,259573.49,340426.51,3421372
1156,"[30, 32, 24, 34, 26]",1,2,368334.97,431665.03,4338342
1157,"[30, 37, 5, 34, 16]",15,0,246449.54,353550.46,3553271
1158,"[11, 43, 13, 4, 19]",4,0,392784.91,407215.09,4092614
1159,"[18, 23, 11, 12, 5]",3,0,818552.52,381447.48,3833643
1160,"[42, 13, 34, 1, 11]",9,0,1142213.03,440038.85,4422501
1161,"[45, 26, 30, 14, 32]",12,0,1582251.88,453172.35,4554496
1162,"[6, 38, 3, 1, 8]",15,0,2035424.23,559170.9,5619808
1163,"[43, 45, 26, 34, 9]",3,0,2594595.13,577701.28,5806043
1164,"[32, 24, 21, 45, 19]",9,0,3172296.41,667718.03,6710734
1165,"[35, 41, 2, 39, 8]",8,2,3840014.44,692553.33,6960335
1166,"[38, 37, 43, 3, 7]",11,0,193458.02,406541.98,4085849
1167,"[7, 18, 6, 45, 10]",11,0,421698.31,378301.69,3802027
1168,"[29, 40, 30, 7, 24]",18,0,784843.67,435282.15,4374695
1169,"[17, 27, 42, 20, 34]",8,1,1220125.82,412291.58,4143634
1170,"[41, 34, 12, 1, 35]",4,0,242041.39,357958.61,3597574
1171,"[16, 37, 13, 42, 31]",6,0,432164.02,367835.98,3696844
1172,"[34, 2, 27, 17, 12]",12,0,759626.63,440373.37,4425863
1173,"[22, 3, 23, 41, 43]",1,0,1189400.51,410599.49,4126628
1174,"[30, 43, 6, 3, 1]",11,0,1576767.45,454659.48,4569442
1175,"[26, 35, 43, 2, 11]",1,0,2031426.93,475385.53,4777744
1176,"[8, 28, 4, 10, 32]",18,0,2506812.46,578404.54,5813111
1177,"[23, 38, 1, 7, 34]",9,0,3232241.84,467758.16,4701087
1178,"[22, 38, 3, 15, 18]",11,1,3552975.16,486388.84,4888330
1179,"[10, 5, 33, 29, 40]",4,0,264789.38,335210.62,3368951
1180,"[17, 42, 7, 10, 35]",17,0,419828.51,380171.49,3820819
1181,"[9, 17, 18, 4, 43]",11,1,815751.5,384248.5,3861794
1182,"[8, 35, 38, 33, 45]",9,0,245672.34,354327.66,3561082
1183,"[26, 37, 2, 39, 4]",5,1,450641.57,349358.43,3511140
1184,"[22, 24, 32, 17, 5]",12,0,252259.54,347740.46,3494879
1185,"[13, 18, 6, 22, 31]",1,0,461976.41,338023.59,3397222
1186,"[42, 18, 29, 7, 15]",3,1,685764.05,378073.43,3799733
1187,"[43, 11, 23, 3, 17]",12,0,303883.62,296116.38,2976044
1188,"[19, 16, 11, 34, 37]",3,0,446016.21,353983.79,3557626
1189,"[39, 19, 29, 18, 10]",13,0,650100.17,351999.16,3537680
1190,"[31, 24, 2, 43, 34]",1,0,1115993.18,384006.82,3859365
1191,"[24, 37, 35, 36, 27]",6,0,1565652.72,234347.28,2355249
1192,"[31, 1, 13, 36, 19]",10,1,1620453.43,438519.58,4407232
1193,"[45, 4, 30, 32, 23]",12,0,308552.36,291447.64,2929122
1194,"[40, 36, 11, 31, 41]",9,0,473589.25,326410.75,3280510
1195,"[10, 24, 32, 28, 4]",16,0,684929.27,315070.73,3166540
1196,"[9, 19, 6, 31, 2]",5,0,1147496.57,352503.43,3542748
1197,"[38, 33, 43, 17, 18]",5,0,1363799.35,336200.65,3378901
1198,"[20, 19, 14, 17, 37]",15,0,1621633.2,407181.76,4092279
1199,"[24, 34, 3, 2, 23]",17,0,2094994.8,405005.2,4070404
1200,"[37, 1, 2, 13, 41]",15,0,2567114.5,432885.5,4350608
1201,"[43, 31, 9, 25, 11]",2,1,3083533.3,416466.7,4185595
1202,"[10, 44, 22, 11, 41]",7,0,310356.59,289643.41,2910989
1203,"[34, 19, 40, 38, 28]",11,0,411952.47,288047.53,2894950
1204,"[9, 28, 12, 11, 1]",12,0,674050.04,325949.96,3275879
1205,"[24, 7, 14, 41, 8]",17,0,974079.19,325920.81,3275586
1206,"[25, 32, 38, 3, 22]",1,0,1350602.96,349397.04,3511528
1207,"[14, 18, 30, 2, 3]",6,0,1609560.21,390439.79,3924018
1208,"[36, 18, 30, 25, 6]",8,0,2078928.84,421071.16,4231871
1209,"[33, 37, 35, 39, 45]",10,1,2538561.59,461438.41,4637572
1210,"[40, 3, 22, 26, 17]",19,0,302585.64,297414.36,2989089
1211,"[3, 27, 26, 45, 42]",11,0,506752.11,293247.89,2947215
1212,"[19, 40, 23, 29, 6]",8,0,866367.25,333632.75,3353093
1213,"[13, 39, 16, 18, 15]",2,0,1147168.02,352831.98,3546050
1214,"[37, 38, 30, 12, 24]",7,0,1413166.39,386833.61,3887775
1215,"[37, 42, 39, 15, 17]",5,0,1794120.89,405879.11,4079187
1216,"[10, 43, 26, 2, 13]",7,0,2363603.55,436396.45,4385894
1217,"[2, 42, 15, 19, 43]",6,0,2506236.15,496899.52,4993965
1218,"[15, 42, 11, 7, 45]",3,0,3003135.67,551320.55,5540910
1219,"[17, 14, 11, 6, 16]",8,0,3554456.22,590190.02,5931558
1220,"[15, 28, 18, 12, 40]",9,2,4305378.26,694621.74,6981123
1221,"[8, 30, 17, 31, 34]",16,0,268773.36,331226.64,3328911
1222,"[11, 6, 13, 26, 45]",4,0,425782.39,374217.61,3760981
1223,"[45, 28, 10, 35, 38]",2,0,849280.81,350719.19,3524816
1224,"[14, 35, 19, 36, 37]",3,0,1087509.72,412490.28,4145631
1225,"[27, 43, 16, 45, 1]",18,0,1567066.15,432933.85,4351094
1226,"[10, 41, 30, 40, 13]",9,0,1987302.27,512697.73,5152741
1227,"[21, 25, 19, 15, 12]",19,0,2498001.21,501998.79,5045214
1228,"[21, 26, 27, 23, 40]",18,0,2916284.09,599884.6,6028991
1229,"[3, 31, 26, 4, 45]",16,0,3516168.69,563470.49,5663020
1230,"[2, 28, 33, 12, 36]",7,1,4256596.3,743403.7,7471394
1231,"[28, 16, 42, 33, 38]",4,0,277256.03,322743.97,3243658
1232,"[12, 25, 30, 31, 34]",15,0,434385.76,365614.24,3674515
1233,"[28, 20, 26, 22, 9]",3,0,845999.0,354001.0,3557799
1234,"[8, 27, 13, 5, 3]",18,0,1088757.15,411242.85,4133094
1235,"[27, 37, 11, 21, 30]",6,0,1610616.9,389383.1,3913398
1236,"[25, 3, 15, 33, 9]",2,0,1990965.66,509034.34,5115923
1237,"[39, 30, 8, 20, 28]",4,0,2485501.62,514498.38,5170838
1238,"[36, 9, 6, 26, 21]",12,0,2895999.98,604000.02,6070352
1239,"[35, 39, 38, 5, 31]",14,0,3470517.9,640240.61,6434579
1240,"[10, 12, 31, 16, 6]",18,0,4197250.22,802749.78,8067837
1241,"[26, 19, 44, 37, 28]",16,2,5128132.15,871867.85,8762491
1242,"[33, 15, 27, 11, 24]",12,1,203887.22,396112.78,3981033
1243,"[12, 2, 37, 26, 30]",15,0,254921.36,345078.64,3468127
1244,"[32, 39, 31, 26, 23]",13,0,404281.83,395718.17,3977067
1245,"[1, 30, 40, 39, 20]",3,0,803024.65,396975.35,3989702
1246,"[40, 38, 35, 4, 15]",17,1,1480307.22,519692.78,5223043
1247,"[29, 14, 38, 18, 6]",4,0,607025.35,392974.65,3949494
1248,"[42, 6, 33, 21, 18]",12,6,2501056.95,498943.05,5014503
1249,"[16, 27, 22, 4, 38]",6,1,1445604.61,554395.39,5571813
1250,"[7, 16, 44, 25, 14]",11,0,2233455.38,766544.62,7703966
1251,"[39, 42, 8, 30, 17]",15,0,2427805.45,572194.55,5750699
1252,"[44, 4, 31, 32, 39]",2,1,2423609.63,576390.37,5792868
1253,"[36, 25, 23, 1, 13]",17,0,250739.78,349260.22,3510153
1254,"[28, 23, 19, 20, 32]",5,0,400291.58,399708.42,4017170
1255,"[20, 6, 11, 44, 41]",7,0,838761.57,361238.43,3630537
1256,"[38, 26, 30, 8, 36]",13,0,1165159.73,434840.27,4370254
1257,"[20, 11, 12, 7, 26]",19,1,1554828.24,445171.76,4474088
1258,"[5, 32, 29, 1, 37]",10,0,232624.31,367375.69,3692218
1259,"[21, 26, 38, 30, 28]",14,0,462943.05,337056.95,3387507
1260,"[37, 14, 25, 4, 38]",7,0,787779.66,412220.34,4142918
1261,"[27, 18, 22, 41, 35]",20,1,1236052.48,363947.52,3657764
1262,"[21, 24, 29, 20, 12]",12,0,255134.79,344865.21,3465982
1263,"[30, 34, 15, 13, 20]",13,0,480592.36,319407.64,3210127
1264,"[31, 26, 39, 11, 41]",10,0,822095.02,377904.98,3798040
1265,"[27, 14, 35, 11, 6]",3,0,1144290.88,355709.12,3574966
1266,"[14, 42, 9, 38, 8]",15,0,1599550.41,400449.59,4024619
1267,"[36, 2, 35, 18, 37]",9,0,1845976.62,454023.38,4563049
1268,"[12, 20, 28, 33, 34]",2,0,2260484.93,539515.07,5422262
1269,"[31, 40, 4, 7, 24]",15,0,2791874.99,557928.24,5607319
1270,"[19, 23, 15, 42, 43]",6,0,3349803.23,664073.55,6674106
1271,"[37, 7, 45, 18, 1]",10,0,4103821.38,696178.62,6996770
1272,"[33, 25, 2, 41, 8]",6,1,4710055.4,826647.19,8308012
1273,"[32, 11, 18, 38, 21]",14,0,286450.13,313549.87,3151255
1274,"[19, 11, 17, 30, 24]",1,0,572894.83,227105.17,2282464
1275,"[1, 14, 44, 9, 20]",7,1,651672.49,348327.51,3500779
1276,"[7, 35, 41, 22, 40]",5,0,244598.24,355401.76,3571877
1277,"[8, 39, 15, 1, 41]",18,0,469592.24,330407.76,3320681
1278,"[28, 2, 3, 35, 17]",2,0,820658.64,379341.36,3812476
1279,"[28, 34, 23, 4, 42]",7,0,1254023.96,245976.04,2472121
1280,"[45, 27, 29, 1, 25]",15,0,1367953.48,332046.52,3337151
1281,"[37, 16, 24, 44, 21]",4,1,1643173.44,366850.53,3686940
1282,"[12, 19, 21, 27, 32]",2,0,276345.5,323654.5,3252809
1283,"[32, 19, 22, 17, 18]",7,0,495726.81,304273.19,3058022
1284,"[37, 16, 32, 3, 35]",3,0,654395.01,345604.99,3473417
1285,"[2, 29, 10, 43, 14]",17,0,1185965.46,314034.54,3156126
1286,"[7, 5, 2, 1, 34]",18,1,1373280.31,326719.69,3283615
1287,"[34, 1, 33, 19, 24]",1,0,336627.78,263372.22,2646957
1288,"[19, 11, 43, 45, 13]",17,0,293604.38,306395.62,3079353
1289,"[26, 44, 22, 14, 6]",13,0,611472.69,288527.31,2899772
1290,"[38, 12, 43, 11, 4]",16,0,961637.22,338362.78,3400631
1291,"[19, 29, 13, 9, 35]",11,0,1196657.93,327146.35,3287903
1292,"[34, 13, 28, 32, 6]",4,0,1616827.49,383172.51,3850980
1293,"[43, 44, 28, 38, 26]",5,0,2069761.1,430238.9,4324009
1294,"[23, 8, 27, 24, 35]",13,0,2523184.96,476815.04,4792111
1295,"[6, 35, 34, 4, 2]",18,0,3010174.53,489825.47,4922869
1296,"[45, 8, 1, 5, 11]",11,1,3464319.86,535680.14,5383720
1297,"[44, 31, 14, 38, 13]",11,0,328554.35,271445.65,2728097
1298,"[24, 34, 45, 27, 39]",16,0,508021.03,291978.97,2934462
1299,"[10, 31, 16, 36, 4]",14,0,706898.67,293101.33,2945742
1300,"[12, 16, 6, 7, 29]",13,0,874616.0,325384.0,3270191
1301,"[32, 9, 21, 26, 40]",2,2,1280476.45,319523.55,3211292
1302,"[34, 19, 5, 6, 18]",20,0,313277.52,286722.48,2881633
1303,"[25, 5, 40, 28, 29]",7,0,510983.05,289016.95,2904693
1304,"[43, 24, 26, 37, 17]",14,0,699756.06,300243.94,3017527
1305,"[42, 34, 1, 8, 14]",14,0,911420.15,288579.85,2900300
1306,"[42, 26, 32, 19, 31]",8,0,1190693.4,309306.6,3108609
1307,"[27, 40, 35, 5, 14]",6,1,1488935.54,311064.46,3126276
1308,"[37, 43, 33, 28, 32]",5,0,326422.96,273577.04,2749518
1309,"[45, 18, 41, 13, 2]",4,0,519674.67,280325.33,2817340
1310,"[4, 41, 6, 1, 10]",8,0,713923.17,286076.83,2875144
1311,"[40, 20, 32, 37, 1]",7,0,902370.23,297629.77,2991254
1312,"[29, 21, 25, 7, 10]",19,0,1284650.57,315349.43,3169341
1313,"[29, 43, 38, 6, 25]",4,0,1641502.0,358498.0,3602995
1314,"[21, 9, 22, 41, 15]",6,0,1892780.83,407219.17,4092655
1315,"[21, 5, 15, 20, 30]",2,2,2218675.57,416168.8,4182601
1316,"[28, 5, 11, 30, 21]",13,1,321419.5,278580.5,2799804
1317,"[1, 35, 2, 13, 39]",17,0,331451.99,268548.01,2698975
1318,"[16, 25, 27, 8, 2]",1,0,503533.98,296466.02,2979558
1319,"[43, 12, 25, 18, 41]",20,0,699684.42,300315.58,3018247
1320,"[36, 44, 24, 33, 19]",13,0,866569.53,333430.47,3351060
1321,"[42, 31, 24, 13, 45]",2,0,1262724.25,337275.75,3389706
1322,"[34, 29, 25, 14, 38]",4,0,1622382.67,377617.33,3795149
1323,"[7, 4, 6, 28, 41]",8,0,2070309.45,429690.55,4318498
1324,"[43, 32, 9, 5, 45]",14,0,2474464.88,525535.12,5281760
1325,"[26, 31, 33, 42, 41]",20,0,2958502.09,541497.91,5442190
1326,"[38, 7, 27, 43, 45]",15,0,3516387.34,683612.66,6870479
1327,"[35, 4, 39, 36, 27]",12,1,4208426.06,791573.94,7955517
1328,"[31, 15, 32, 37, 27]",20,0,272702.81,327297.19,3289419
1329,"[3, 44, 2, 20, 7]",4,0,479294.19,320705.81,3223174
1330,"[22, 43, 28, 21, 32]",10,0,648003.0,365855.53,3676940
1331,"[42, 15, 26, 14, 17]",14,0,1144657.44,355342.56,3571282
1332,"[24, 11, 18, 14, 31]",11,0,1545783.2,454216.8,4564993
1333,"[10, 35, 29, 12, 37]",19,0,2202990.01,297009.99,2985025
1334,"[45, 17, 38, 32, 35]",19,0,2237529.98,562470.02,5652965
1335,"[6, 14, 1, 26, 45]",14,0,2983371.32,516628.68,5192248
1336,"[19, 4, 23, 11, 35]",12,0,3561152.86,438847.14,4410524
1337,"[37, 11, 45, 42, 17]",20,0,3803590.05,696409.95,6999095
1338,"[12, 7, 18, 11, 45]",4,1,4657593.0,842407.0,8466402
1339,"[45, 33, 32, 6, 13]",14,0,145866.08,454133.92,4564160
1340,"[28, 40, 20, 33, 4]",1,0,475823.33,324176.67,3258057
1341,"[29, 22, 32, 1, 28]",5,0,825178.82,374821.18,3767047
1342,"[36, 5, 41, 7, 13]",2,0,1251041.66,348958.34,3507119
1343,"[25, 37, 31, 5, 10]",5,0,1549268.48,450731.52,4529965
1344,"[21, 23, 31, 26, 29]",11,0,2070110.15,429889.85,4320501
1345,"[23, 30, 37, 36, 11]",17,1,2443073.72,556926.28,5597249
1346,"[24, 4, 2, 27, 7]",4,1,293482.09,306517.91,3080582
1347,"[21, 8, 17, 13, 7]",16,0,270513.71,329486.29,3311420
1348,"[20, 29, 5, 36, 22]",17,0,492170.18,307829.82,3093767
1349,"[24, 27, 13, 18, 23]",6,0,817431.45,382568.55,3844910
1350,"[26, 36, 33, 23, 30]",7,1,1137405.38,362594.62,3644167
1351,"[12, 3, 9, 39, 23]",4,1,594800.28,405199.72,4072359
1352,"[37, 29, 16, 27, 40]",1,0,601274.84,398725.16,4007288
1353,"[26, 45, 3, 5, 43]",13,0,1440233.89,559766.11,5625790
1354,"[18, 20, 44, 28, 40]",7,0,1956721.24,543278.76,5460088
1355,"[31, 25, 24, 13, 41]",9,0,1928953.28,571046.72,5739163
1356,"[2, 26, 16, 13, 10]",4,0,2306082.96,193917.04,1948915
1357,"[28, 32, 2, 21, 3]",3,1,2289838.21,410161.79,4122229
1358,"[9, 3, 19, 32, 28]",2,1,278617.49,321382.51,3229975
1359,"[22, 19, 3, 7, 35]",4,0,252636.54,347363.46,3491090
1360,"[32, 13, 35, 20, 14]",8,0,347363.46,304295.78,3058249
1361,"[30, 4, 21, 19, 8]",11,0,651659.24,348369.1,3501197
1362,"[28, 25, 39, 44, 18]",16,0,1017928.7,332071.3,3337400
1363,"[1, 15, 21, 11, 18]",15,0,1332099.64,391647.62,3936157
1364,"[26, 27, 19, 35, 42]",10,0,1723747.26,396459.44,3984517
1365,"[33, 4, 21, 37, 13]",5,0,2120206.7,458728.93,4610341
1366,"[41, 9, 7, 45, 8]",17,1,2578935.63,448868.28,4511239
1367,"[28, 45, 25, 19, 38]",19,0,274241.58,325758.42,3273954
1368,"[44, 45, 10, 15, 30]",2,0,362202.82,287797.18,2892434
1369,"[26, 22, 17, 29, 24]",5,1,613555.6,327638.58,3292850
1370,"[4, 11, 37, 6, 15]",19,0,318042.77,281957.23,2833741
1371,"[7, 37, 27, 30, 15]",7,0,281957.23,330733.03,3323950
1372,"[41, 1, 24, 45, 37]",9,0,656822.85,293177.15,2946504
1373,"[7, 1, 23, 21, 44]",8,1,905867.41,348521.24,3502726
1374,"[29, 26, 23, 42, 22]",6,0,328800.71,271199.29,2725621
1375,"[3, 37, 34, 25, 6]",16,0,304909.17,295090.83,2965737
1376,"[17, 39, 13, 41, 42]",5,0,583968.44,266031.56,2673684
1377,"[38, 33, 32, 43, 44]",10,0,832321.68,304623.03,3061538
1378,"[21, 42, 15, 17, 37]",11,0,1136944.71,299261.57,3007654
1379,"[45, 12, 35, 43, 4]",15,0,1436206.28,352020.15,3537891
1380,"[14, 44, 40, 36, 35]",16,0,1864442.92,335557.08,3372433
1381,"[30, 14, 43, 11, 42]",13,0,2123783.51,395346.43,3973331
1382,"[42, 11, 22, 34, 39]",6,0,2618091.64,381908.36,3838275
1383,"[2, 43, 27, 21, 33]",19,0,2901038.3,429279.02,4314362
1384,"[16, 23, 34, 12, 36]",16,0,3330317.32,468670.17,4710253
1385,"[6, 30, 7, 10, 16]",3,0,3923174.62,576825.38,5797240
1386,"[7, 18, 15, 36, 26]",14,0,4392057.69,607942.31,6109973
1387,"[1, 26, 41, 25, 19]",5,0,5269789.0,730211.0,7338804
1388,"[28, 32, 41, 8, 38]",14,2,5713966.18,800376.21,8043982
1389,"[17, 21, 36, 31, 8]",20,0,426064.25,173935.75,1748098
1390,"[22, 27, 9, 34, 26]",5,0,306221.67,293778.33,2952546
1391,"[36, 31, 34, 6, 43]",3,0,473236.43,326763.57,3284056
1392,"[18, 13, 38, 6, 36]",19,0,794477.65,322841.28,3244636
1393,"[31, 12, 3, 21, 16]",4,0,1155864.82,344135.18,3458645
1394,"[38, 4, 41, 32, 20]",18,0,1481048.97,318951.03,3205538
1395,"[36, 3, 21, 4, 13]",19,0,1780405.14,356428.9,3582200
1396,"[27, 17, 5, 34, 37]",5,0,2141095.84,358904.16,3607077
1397,"[28, 27, 20, 26, 25]",6,0,2563611.31,436388.69,4385816
1398,"[7, 42, 28, 43, 6]",5,0,3064827.79,435172.21,4373590
1399,"[34, 40, 4, 3, 21]",7,0,3502243.49,497756.51,5002578
1400,"[10, 14, 35, 1, 8]",1,0,3933765.0,566235.0,5690804
1401,"[14, 33, 39, 42, 34]",19,0,4500645.12,499354.88,5018642
1402,"[40, 3, 8, 26, 10]",10,0,4930645.49,581237.61,5841584
1403,"[24, 42, 27, 37, 21]",14,0,5511883.1,614295.19,6173821
1404,"[30, 19, 26, 34, 5]",2,1,6221486.93,778513.07,7824252
1405,"[37, 39, 31, 10, 7]",16,0,298439.78,301560.22,3030756
1406,"[3, 37, 15, 21, 26]",6,0,301560.22,301021.73,3025344
1407,"[26, 38, 27, 36, 39]",17,0,672514.75,327485.25,3291309
1408,"[42, 18, 14, 38, 17]",19,0,975251.7,324748.3,3263802
1409,"[6, 37, 26, 31, 35]",1,0,1261438.31,338561.69,3402630
1410,"[11, 32, 34, 21, 13]",6,1,1653353.74,346646.26,3483882
1411,"[6, 37, 32, 39, 41]",2,0,324041.23,275958.77,2773455
1412,"[33, 7, 16, 35, 10]",1,0,330963.14,269036.86,2703888
1413,"[18, 33, 45, 21, 6]",5,0,544995.63,276703.63,2780941
1414,"[44, 13, 12, 42, 29]",9,0,821699.26,304037.77,3055656
1415,"[29, 40, 1, 38, 15]",4,0,1179552.79,320447.21,3220575
1416,"[43, 38, 16, 1, 34]",15,0,1658875.59,341124.41,3428386
1417,"[16, 34, 41, 17, 11]",3,0,1849880.69,350119.31,3518787
1418,"[3, 10, 44, 27, 22]",15,0,2214566.54,285433.46,2868678
1419,"[13, 9, 42, 6, 32]",4,0,2445002.51,354997.49,3567814
1420,"[16, 29, 36, 12, 10]",19,0,2822258.4,377741.6,3796398
1421,"[8, 24, 42, 32, 4]",16,0,3155600.51,448660.23,4509148
1422,"[3, 19, 20, 40, 2]",4,0,3604260.74,491457.07,4939267
1423,"[6, 17, 33, 14, 1]",17,0,4095717.81,574308.83,5771948
1424,"[42, 38, 28, 15, 41]",3,0,4670026.64,642661.45,6458909
1425,"[22, 3, 37, 36, 39]",11,0,5312688.09,756053.54,7598528
1426,"[24, 13, 35, 4, 33]",12,1,6124744.17,875255.83,8796541
1427,"[1, 34, 41, 42, 9]",16,0,284697.34,315302.66,3168871
1428,"[28, 17, 5, 13, 26]",11,0,349682.93,300317.07,3018262
1429,"[14, 28, 23, 11, 13]",5,0,656544.71,343455.29,3451812
1430,"[20, 41, 23, 2, 37]",10,0,964585.6,335414.4,3370999
1431,"[26, 5, 15, 8, 38]",18,0,1318157.51,381842.49,3837613
1432,"[14, 38, 44, 16, 25]",7,0,1711122.36,388877.64,3908318
1433,"[9, 39, 1, 29, 41]",18,0,2065209.55,445846.27,4480867
1434,"[42, 40, 3, 43, 31]",3,0,2567390.72,432609.28,4347832
1435,"[12, 3, 42, 41, 24]",1,0,3010507.96,489492.04,4919518
1436,"[3, 15, 32, 14, 6]",17,1,3506900.59,493099.41,4955773
1437,"[13, 44, 10, 23, 14]",14,0,276476.15,323523.85,3251496
1438,"[35, 28, 7, 29, 18]",19,0,357653.48,292346.52,2938156
1439,"[5, 36, 27, 38, 40]",11,0,673141.11,326858.89,3285014
1440,"[38, 31, 9, 18, 20]",18,0,1021347.22,328652.78,3303043
1441,"[44, 6, 25, 18, 41]",8,0,1317488.47,382511.53,3844337
1442,"[25, 41, 13, 12, 31]",15,0,1653893.57,375089.03,3769739
1443,"[45, 38, 41, 1, 44]",15,0,2072414.37,427585.63,4297343
1444,"[19, 22, 21, 32, 13]",12,1,2571193.51,428806.49,4309613
1445,"[26, 2, 5, 44, 28]",7,0,275834.97,324165.03,3257940
1446,"[42, 1, 13, 14, 15]",7,0,345805.02,304194.98,3057236
1447,"[22, 11, 39, 45, 9]",18,0,669219.41,330780.59,3324428
1448,"[35, 39, 13, 7, 32]",2,0,1031181.2,318818.8,3204209
1449,"[44, 30, 36, 5, 31]",19,0,1330678.98,369321.02,3711769
1450,"[39, 17, 25, 40, 27]",8,0,1650608.64,349391.36,3511471
1451,"[13, 25, 32, 14, 9]",13,1,2011057.39,388942.61,3908971
1452,"[9, 42, 1, 27, 40]",19,1,320671.36,279328.64,2807323
1453,"[19, 23, 15, 4, 8]",4,0,218621.28,381378.72,3832952
1454,"[37, 8, 13, 25, 12]",15,1,412408.2,387591.8,3895395
1455,"[36, 6, 33, 34, 26]",14,0,184137.76,415862.24,4179520
1456,"[13, 5, 38, 33, 11]",10,0,511477.39,488522.61,4909775
1457,"[43, 32, 8, 20, 24]",10,0,904384.85,587215.47,5901663
1458,"[20, 4, 7, 31, 40]",12,0,1491600.32,650832.39,6541029
1459,"[3, 17, 34, 9, 43]",4,1,2288177.97,511822.03,5143940
1460,"[28, 25, 27, 19, 32]",6,0,281264.98,318735.02,3203367
1461,"[1, 16, 12, 26, 43]",3,0,439086.34,360913.66,3627273
1462,"[44, 28, 1, 8, 24]",3,1,679648.68,342690.04,3444121
1463,"[42, 3, 41, 22, 17]",2,0,276314.86,323685.14,3253117
1464,"[7, 4, 12, 38, 40]",12,0,510661.26,289338.74,2907927
1465,"[21, 32, 44, 12, 29]",11,0,671482.14,328517.86,3301687
1466,"[30, 23, 21, 26, 28]",9,1,983270.8,316729.2,3183208
1467,"[5, 22, 44, 38, 6]",1,0,282110.93,317889.07,3194865
1468,"[42, 5, 18, 10, 4]",19,0,318953.29,281046.71,2824590
1469,"[22, 35, 42, 26, 41]",19,0,598935.78,323174.81,3247988
1470,"[2, 35, 25, 30, 17]",7,0,922110.59,306237.22,3077761
1471,"[12, 11, 18, 38, 8]",8,0,1228347.81,339311.02,3410161
1472,"[3, 10, 6, 40, 45]",10,0,1684269.98,315730.02,3173166
1473,"[26, 10, 17, 34, 1]",10,0,1883388.85,356398.06,3581890
1474,"[27, 32, 14, 19, 43]",9,0,2239786.91,390529.24,3924917
1475,"[4, 1, 45, 33, 40]",15,1,2630316.15,474415.5,4767995
1476,"[31, 20, 17, 35, 19]",7,0,326605.34,273394.66,2747685
1477,"[42, 27, 43, 25, 1]",7,0,275084.94,324915.06,3265478
1478,"[44, 30, 14, 23, 41]",6,0,603551.69,296448.31,2979380
1479,"[39, 16, 38, 14, 32]",16,1,894758.03,345382.81,3471184
1480,"[27, 3, 15, 33, 11]",5,0,339934.96,260065.04,2613719
1481,"[30, 18, 14, 19, 26]",19,0,306565.25,293434.75,2949093
1482,"[33, 12, 23, 17, 1]",1,0,642163.96,257836.04,2591317
1483,"[6, 33, 41, 24, 43]",6,1,875552.59,324447.41,3260778
1484,"[23, 30, 24, 26, 6]",4,0,338498.88,261501.12,2628152
1485,"[35, 27, 5, 11, 3]",11,0,282436.5,317563.5,3191593
1486,"[38, 17, 42, 3, 39]",18,0,603362.34,296637.66,2981283
1487,"[45, 4, 30, 8, 6]",6,0,875702.28,361700.11,3635177
1488,"[37, 26, 30, 17, 15]",1,0,1237402.39,268246.13,2695941
1489,"[14, 6, 26, 18, 35]",2,0,1518381.57,281618.43,2830336
1490,"[5, 24, 16, 17, 31]",8,0,1787266.95,386845.65,3887896
1491,"[41, 42, 28, 14, 31]",1,0,2174112.6,455667.61,4579574
1492,"[22, 9, 20, 40, 31]",19,1,2629780.21,473190.86,4755687
1493,"[40, 44, 13, 30, 25]",3,0,291322.64,308677.36,3102285
1494,"[28, 31, 15, 12, 9]",2,0,324237.54,275762.46,2771482
1495,"[16, 14, 9, 11, 24]",14,0,584439.82,301648.28,3031641
1496,"[31, 22, 37, 24, 25]",7,0,886088.1,313552.06,3151277
1497,"[13, 24, 16, 30, 21]",1,1,1199640.16,340671.58,3423835
1498,"[44, 37, 16, 15, 34]",9,1,361196.02,238803.98,2400040
1499,"[2, 16, 7, 10, 40]",17,0,355449.4,244550.6,2457795
1500,"[11, 44, 13, 16, 39]",17,0,401777.45,248222.55,2494699
1501,"[18, 8, 42, 27, 1]",16,1,492773.15,285606.39,2870416
1502,"[39, 11, 9, 2, 7]",16,0,354441.56,245558.44,2467924
1503,"[30, 41, 10, 6, 35]",6,0,389259.55,260740.45,2620507
1504,"[21, 28, 20, 45, 44]",8,0,506298.89,241537.25,2427510
1505,"[7, 4, 19, 34, 9]",13,0,747836.14,264128.32,2654556
1506,"[21, 35, 25, 42, 3]",20,0,1015830.19,284169.81,2855978
1507,"[24, 40, 19, 44, 4]",17,0,1296134.27,319543.26,3211490
